race_date,race_place,race_id_of_day,race_id_of_season,horse_class,race_distance,race_name,race_price,going,course,horse_1_place,horse_1_name,horse_1_id,horse_1_jockey,horse_1_trainer,horse_1_act_wt,horse_1_dec_wt,horse_1_dr,horse_1_lbw,horse_1_pos,horse_1_time,horse_1_odds,horse_2_place,horse_2_name,horse_2_id,horse_2_jockey,horse_2_trainer,horse_2_act_wt,horse_2_dec_wt,horse_2_dr,horse_2_lbw,horse_2_pos,horse_2_time,horse_2_odds,horse_3_place,horse_3_name,horse_3_id,horse_3_jockey,horse_3_trainer,horse_3_act_wt,horse_3_dec_wt,horse_3_dr,horse_3_lbw,horse_3_pos,horse_3_time,horse_3_odds,horse_4_place,horse_4_name,horse_4_id,horse_4_jockey,horse_4_trainer,horse_4_act_wt,horse_4_dec_wt,horse_4_dr,horse_4_lbw,horse_4_pos,horse_4_time,horse_4_odds,horse_5_place,horse_5_name,horse_5_id,horse_5_jockey,horse_5_trainer,horse_5_act_wt,horse_5_dec_wt,horse_5_dr,horse_5_lbw,horse_5_pos,horse_5_time,horse_5_odds,horse_6_place,horse_6_name,horse_6_id,horse_6_jockey,horse_6_trainer,horse_6_act_wt,horse_6_dec_wt,horse_6_dr,horse_6_lbw,horse_6_pos,horse_6_time,horse_6_odds,horse_7_place,horse_7_name,horse_7_id,horse_7_jockey,horse_7_trainer,horse_7_act_wt,horse_7_dec_wt,horse_7_dr,horse_7_lbw,horse_7_pos,horse_7_time,horse_7_odds,horse_8_place,horse_8_name,horse_8_id,horse_8_jockey,horse_8_trainer,horse_8_act_wt,horse_8_dec_wt,horse_8_dr,horse_8_lbw,horse_8_pos,horse_8_time,horse_8_odds,horse_9_place,horse_9_name,horse_9_id,horse_9_jockey,horse_9_trainer,horse_9_act_wt,horse_9_dec_wt,horse_9_dr,horse_9_lbw,horse_9_pos,horse_9_time,horse_9_odds,horse_10_place,horse_10_name,horse_10_id,horse_10_jockey,horse_10_trainer,horse_10_act_wt,horse_10_dec_wt,horse_10_dr,horse_10_lbw,horse_10_pos,horse_10_time,horse_10_odds,horse_11_place,horse_11_name,horse_11_id,horse_11_jockey,horse_11_trainer,horse_11_act_wt,horse_11_dec_wt,horse_11_dr,horse_11_lbw,horse_11_pos,horse_11_time,horse_11_odds,horse_12_place,horse_12_name,horse_12_id,horse_12_jockey,horse_12_trainer,horse_12_act_wt,horse_12_dec_wt,horse_12_dr,horse_12_lbw,horse_12_pos,horse_12_time,horse_12_odds,horse_13_place,horse_13_name,horse_13_id,horse_13_jockey,horse_13_trainer,horse_13_act_wt,horse_13_dec_wt,horse_13_dr,horse_13_lbw,horse_13_pos,horse_13_time,horse_13_odds,horse_14_place,horse_14_name,horse_14_id,horse_14_jockey,horse_14_trainer,horse_14_act_wt,horse_14_dec_wt,horse_14_dr,horse_14_lbw,horse_14_pos,horse_14_time,horse_14_odds,horse_15_place,horse_15_name,horse_15_id,horse_15_jockey,horse_15_trainer,horse_15_act_wt,horse_15_dec_wt,horse_15_dr,horse_15_lbw,horse_15_pos,horse_15_time,horse_15_odds,horse_16_place,horse_16_name,horse_16_id,horse_16_jockey,horse_16_trainer,horse_16_act_wt,horse_16_dec_wt,horse_16_dr,horse_16_lbw,horse_16_pos,horse_16_time,horse_16_odds,horse_17_place,horse_17_name,horse_17_id,horse_17_jockey,horse_17_trainer,horse_17_act_wt,horse_17_dec_wt,horse_17_dr,horse_17_lbw,horse_17_pos,horse_17_time,horse_17_odds,horse_18_place,horse_18_name,horse_18_id,horse_18_jockey,horse_18_trainer,horse_18_act_wt,horse_18_dec_wt,horse_18_dr,horse_18_lbw,horse_18_pos,horse_18_time,horse_18_odds,horse_19_place,horse_19_name,horse_19_id,horse_19_jockey,horse_19_trainer,horse_19_act_wt,horse_19_dec_wt,horse_19_dr,horse_19_lbw,horse_19_pos,horse_19_time,horse_19_odds,horse_20_place,horse_20_name,horse_20_id,horse_20_jockey,horse_20_trainer,horse_20_act_wt,horse_20_dec_wt,horse_20_dr,horse_20_lbw,horse_20_pos,horse_20_time,horse_20_odds
19791104,ST,6,82,Class 2,1800,WESLEY HANDICAP (SECTION 2),"HK$ 70,000",YIELDING,GRASS,6,SHENANDOAH,AM214,W Burnett,P Supple,136,---,4,8 3/4,,1:53.60,25,4,TAKE ALL,AM154,D Brosnan,T L Lee,135,---,5,6,,1:53.10,4.2,10,SILVER IMAGE,AN097,G W Moore,G Moore,131,---,7,23 1/4,,1:56.00,3.6,7,SPLENDID,AM178,C Roche,E Collingwood,131,---,6,19 1/4,,1:55.30,6.8,11,BLESS EM ALL,AK034,J Roe,F Carr,128,---,11,27 1/4,,1:56.70,17,8,CAN GO,AM207,K W Lui,G Sofronoff,123,---,1,20 3/4,,1:55.60,11,5,CANDY MAN,AM227,W Hartack,P C Kan,125,---,2,6 3/4,,1:53.20,45,3,GOSHAWK,AL094,J Tandari,A Chan,125,---,8,4 1/2,,1:52.90,12,2,GOLD LION,AK127,M C Tam,M K Tam,120,---,9,3,,1:52.70,11,9,PARDNER'S PRIDE,AN109,P Miers,R Burns,123,---,10,21 1/2,,1:55.70,35,1,HIKARI,AL014,K S Ho,A Chan,122,---,3,0,,1:52.20,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791104,ST,7,83,Race Class 6,1400,PLANTATION HANDICAP (SECTION 2),"HK$ 59,000",YIELDING,GRASS,10,MISSISSIPI GAMBLER,Z054,W Burnett,C Robertson,135,---,1,18,,1:31.90,2.9,8,RACING DEMON,AL079,C S Shum,P C Kan,127,---,5,11 1/2,,1:30.90,25,3,GOLD DUST,Z085,Y Y Choy,P C Kan,125,---,11,3 1/2,,1:29.60,5.8,11,PERCHANCE,AL030,R Wernham,G Smyth,131,---,7,21 1/2,,1:32.50,38,2,FINEST HOUR,AL053,J Roe,C L Ng,129,---,9,3,,1:29.50,5.6,5,JET ELEPHANT,AK088,R Staples,H M Cheung,129,---,4,10 3/4,,1:30.70,7.2,7,DOUBLE TOP,AL043,P Leyshan,P M Chu,127,---,6,11 1/2,,1:30.90,13,1,CAN FLY,Z017,G W Moore,J H Brown,125,---,3,0,,1:29.00,12,6,CAN TAKE,F062,F S Cheung,G Sofronoff,118,---,2,10 3/4,,1:30.70,65,4,KING'S FORTUNE,AK112,R Setches,A Chan,121,---,10,8 1/2,,1:30.30,16,9,RED STAR,Z041,C Roche,E Collingwood,121,---,8,16 1/2,,1:31.70,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791110,ST,1,84,Griffin Race,1000,BONHAM PLATE (SECTION 2),"HK$ 40,000",GOOD,GRASS,2,AMITY,AN058,J Roe,C L Ng,128,---,11,NK,,1:00.10,4.5,8,CAMBRONNE,AN074,W Burnett,C Robertson,128,---,9,11,,1:01.60,28,1,CARRY ON,AN036,G Hall,B Hutchison,128,---,2,0,,0:59.90,3.4,10,MICKY,AN003,K S Ho,A Chan,128,---,8,18,,1:02.60,55,9,MOUNT EXCELSIOR,AN022,H M Lee,C L Ng,128,---,7,17 1/4,,1:02.50,76,,NEPTUNE,AN052,---,G Moore,---,---,---,---,,---,---,3,OIO,AN073,P Leyshan,G Sofronoff,128,---,1,N/5,,1:00.70,16,4,PUBLIC VICTORY,AN002,P Miers,R Burns,128,---,5,5 3/4,,1:00.80,3.2,7,SPOILED BRAT,AN031,K L Man,G Moore,128,---,4,8 3/4,,1:01.20,51,5,THE BARBICAN,AN039,K C Lo,T C Cheng,128,---,10,6 1/4,,1:00.90,4.9,6,VIA VENETO,AN021,P F Yiu,A Chan,128,---,3,7 1/2,,1:01.00,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791110,ST,2,85,Griffin Race,1200,LYTTELTON PLATE (SECTION 2),"HK$ 40,000",GOOD,GRASS,4,AMERICAN SUCCESS,AN065,S Morris,F Carr,128,---,4,3/4/SHS,,1:13.80,3.4,6,CHEERFUL GALLOPER,AN053,R Staples,T C Cheng,128,---,5,6 1/2,,1:14.80,2.6,1,COUNTRY PARDNER,AN030,B Andrews,G Moore,128,---,6,0,,1:13.60,60,2,EASY WAY,AN076,D C Cruz,G Sofronoff,128,---,1,3/4,,1:13.80,6.5,7,FAMOUS,AN059,P F Yiu,C L Ng,128,---,2,9 3/4,,1:15.30,73,5,HEART'S CONTENT,AN061,D Brosnan,S T Wong,128,---,8,6 1/2,,1:14.70,92,3,MASCOT,AN026,J Tandari,A Chan,128,---,7,3/4/SH,,1:13.80,3.1,8,MORE EARNINGS,AN025,K L Man,G Moore,128,---,3,26 3/4,,1:18.00,48,,ROCKY,AN068,---,C Robertson,---,---,---,---,,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791110,ST,3,86,Race Class 6,1800,KOTEWALL HANDICAP,"HK$ 59,000",GOOD,GRASS,13,TIDDY,AK046,C H Cheong,G Moore,131,---,9,25,,1:57.00,87,6,FELLOWSHIP,AK053,R Setches,P C Kan,134,---,6,4 3/4,,1:53.50,5.2,2,TREASURE MILL,Z103,P Leyshan,P M Chu,132,---,5,2,,1:53.00,8.4,10,CRACKERJACK,AL081,W Burnett,P Supple,130,---,7,16 1/2,,1:55.50,10,12,GOLDEN GATE,Z083,C Roche,E Collingwood,130,---,10,21 1/2,,1:56.40,39,3,SAUCY GWYNN,Z049,B Andrews,G Sofronoff,129,---,2,2 1/2,,1:53.10,12,5,SILVER BOY,AK119,R Staples,C L Ng,128,---,4,3 1/4,,1:53.30,11,1,EL CID,AL065,W Hartack,B Hutchison,127,---,13,0,,1:52.70,4,8,HUSTLER,Z071,L Fox,R Burns,127,---,11,11 1/2,,1:54.70,41,9,HIGH CALIBRE,F010,C S Shum,H M Cheung,119,---,12,13 1/2,,1:55.00,35,11,GAY MELODY,Z063,K W Lui,G Sofronoff,122,---,3,16 1/2,,1:55.50,11,7,MINI PEP,Z020,W P Hung,J H Brown,117,---,1,9,,1:54.30,19,4,BONA DEA,AG023,M C Tam,K H Au,120,---,8,3 1/4,,1:53.30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791110,ST,4,87,Class 2,1800,THE CHINESE RECREATION CLUB CHALLENGE CUP,"HK$ 70,000",GOOD,GRASS,3,BEAUTIFUL SUN,AM209,B Andrews,G Moore,139,---,1,1 1/2,,1:50.50,4.4,12,GLENMALIN,Z112,D Brosnan,T L Lee,135,---,7,23 1/2,,1:54.20,52,7,PHYLLIS,AM152,A K Cheam,C L Ng,133,---,11,5 1/4,,1:51.20,15,11,EKELS PRIDE,AM208,J Tandari,A Chan,129,---,10,8 1/2,,1:51.70,8.7,10,NAZAKAT,Z015,W Burnett,H M Cheung,129,---,8,6 3/4,,1:51.50,63,9,EVERFIT,AM180,C Roche,E Collingwood,127,---,6,5 1/2,,1:51.20,3.7,,SILVER FOX,AL160,---,G Sofronoff,---,---,---,---,,---,---,1,THE JUDGE,AM200,L Fox,R Burns,124,---,12,0,,1:50.30,2.7,4,GWYNT,AL168,J Roe,F Carr,123,---,5,1 1/2 /H,,1:50.60,20,8,REGULUS,AL127,R Staples,T C Cheng,122,---,9,5 1/2,,1:51.20,99,2,TELEPHONE,AM160,K S Ho,A Chan,122,---,3,1,,1:50.50,19,5,EPPING FOREST,Z115,K C Lo,N Metervelli,119,---,4,3 1/2,,1:50.90,48,6,MOUNT GO-GO,AK019,Y Y Choy,P C Kan,110,---,2,4 1/4,,1:51.00,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791110,ST,5,88,Griffin Race,1200,LYTTELTON PLATE (SECTION 1),"HK$ 40,000",GOOD,GRASS,7,AVANTI,AN055,K S Ho,A Chan,128,---,5,10,,1:15.40,40,5,COUNTRY HERO,AN080,D Brosnan,S T Wong,128,---,4,9,,1:15.20,10,4,DISCO,AN064,G Hall,B Hutchison,128,---,3,9,,1:15.20,74,2,DRAGON HERO,AN040,P Miers,R Burns,128,---,2,2,,1:14.10,11,9,FAST RUNNER,AN090,R Wernham,G Smyth,128,---,7,15,,1:16.10,4.4,8,GOODIE GOODIE,AN066,P F Yiu,A Chan,128,---,6,10 1/2,,1:15.40,3.8,3,LA COSTA,AN081,W Burnett,P Supple,128,---,8,5,,1:14.50,3.4,1,RAPID RIBOT,AN015,P Leyshan,G Sofronoff,128,---,1,0,,1:13.80,5.1,6,THE DON,AN008,K L Man,G Moore,128,---,9,9 1/4,,1:15.30,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791110,ST,6,89,Class 1,1600,THE SHA TIN TROPHY (DIVIDED HANDICAP) (DIVISION 2),"HK$ 77,000",GOOD,GRASS,10,SILVER UNICORN,AM224,S M Au-Yeung,P C Kan,121,---,4,14,,1:39.00,76,13,TARLAC,AL167,R Staples,N Metervelli,128,---,10,20 1/4,,1:40.10,3.9,2,GO-GETTER,AM165,K L Man,A Chan,122,---,5,SH,,1:36.80,4.2,9,ONE STEP AHEAD,AN115,A K Cheam,R Burns,125,---,9,13 3/4,,1:39.00,99,8,POPS JOY,AK029,Y P Chan,R Burns,120,---,1,12 1/2,,1:38.80,60,4,SWANEE RIVER,AL009,F S Cheung,G Sofronoff,118,---,3,SH/1/N,,1:37.10,16,12,AERAS,AK020,P Leyshan,J H Brown,124,---,12,15 3/4,,1:39.40,20,5,ALLEGRO,AL139,C Roche,M K Tam,124,---,7,3,,1:37.40,7.4,1,DIG LOW,AL177,J Tandari,A Chan,124,---,8,0,,1:36.80,38,11,GAVROCHE,AL163,W Burnett,C Robertson,124,---,2,14,,1:39.10,52,6,GOOD RATE,AM220,B Andrews,G Sofronoff,123,---,13,5,,1:37.70,10,7,SILVER ASH,AM172,K C Lo,N Metervelli,122,---,6,11,,1:38.60,14,3,BIG CHIEF,AM206,P Miers,R Burns,121,---,11,SH/1,,1:37.00,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791110,ST,7,90,CLASS 7,1200,NELSON HANDICAP (SECTION 2),"HK$ 59,000",GOOD,GRASS,1,WINDY SAIL,Z121,A K Cheam,C L Ng,140,---,11,0,,1:14.10,9.7,2,HILLSBOROUGH,AL041,D Brosnan,S T Wong,137,---,12,1 1/2,,1:14.30,4.5,9,EXPORT FIRST,Z067,H M Lee,K H Au,134,---,4,10,,1:15.60,6.9,7,LUCKY HORSE,AL027,M C Tam,K H Au,131,---,3,9 3/4,,1:15.50,11,8,CAN RUN,F001,W Burnett,P Supple,133,---,8,10,,1:15.60,20,3,SUPREME COMMAND,AK087,Y S Wong,A Chan,125,---,5,6 1/2,,1:15.00,12,10,TOP CHOICE,Z036,L Fox,M K Tam,132,---,9,10 1/4,,1:15.60,5.4,12,ANNA'S DELIGHT,AG002,J Roe,F Carr,131,---,1,16 3/4,,1:16.70,74,6,CHOSEN DOLL,F018,P Miers,R Burns,131,---,7,9 3/4,,1:15.50,11,11,DRAGON KING,Z014,S M Au-Yeung,P C Kan,124,---,10,14 3/4,,1:16.30,28,5,GODFATHER,Z030,C Roche,E Collingwood,125,---,2,7 3/4,,1:15.20,8.6,4,ACT WELL,AK101,R Staples,T C Cheng,123,---,6,7 1/4,,1:15.10,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791114,HV,1,91,MAIDEN,1030,SHUMSHUIPO (DIVIDED) HANDICAP (DIVISION 2),"HK$ 40,000",NORMAL WATERING,SAND,7,AMBUSH,AM012,C Roche,E Collingwood,133,---,8,14 3/4,,1:09.90,4.9,2,BLUE AND GOLD,AM114,D Brosnan,S T Wong,131,---,2,8,,1:08.70,2.7,5,CRAIG'S TREASURE,AM076,J Roe,C L Ng,129,---,1,9 1/4,,1:09.00,5.9,3,LUCK SURE,AM029,S Morris,F Carr,124,---,5,8 1/2,,1:08.80,12,4,SURE MOUNT,AM019,L Fox,A Chan,125,---,3,8 1/2/N,,1:08.80,4.6,6,ORIENTAL ROCKET,AM081,G Hall,B Hutchison,118,---,7,10 3/4,,1:09.20,19,,ALL THE WAY,AM120,---,T L Lee,---,---,---,---,,---,---,1,MY PLEASURE,AM145,B Andrews,A Ward,116,---,4,0,,1:07.40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791114,HV,2,92,Class 4,1400,SHAN KWONG HANDICAP (SECTION 1),"HK$ 64,000",NORMAL WATERING,SAND,7,EXCELLAND,AM057,D Brosnan,T L Lee,135,---,9,16 1/4,,1:35.40,35,4,SENSATION,AM033,P Leyshan,G Moore,132,---,1,12,,1:34.60,3.7,3,STARSKI,AL150,S Morris,F Carr,122,---,4,SH/5,,1:33.40,33,6,UNITED STAR,AK092,K S Ho,A Chan,126,---,3,16 1/4,,1:35.40,9.7,8,CHIVALRY,AK041,B Andrews,G Sofronoff,125,---,8,17,,1:35.50,7.9,9,CANTOR,AL012,K C Lo,T C Cheng,123,---,7,20,,1:36.00,5.2,5,CRUACHAN,AM136,R Wernham,G Smyth,123,---,5,14,,1:34.90,4.1,2,SO QUICK,AM116,Y Y Choy,P M Chu,116,---,10,SH,,1:32.50,8,10,TABAC,AM050,C Roche,E Collingwood,121,---,6,22 3/4,,1:36.50,19,1,THE JOKER,AM146,K L Tsui,N Metervelli,114,---,2,0,,1:32.50,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791114,HV,3,93,MAIDEN,1030,SHUMSHUIPO (DIVIDED) HANDICAP (DIVISION 1),"HK$ 40,000",NORMAL WATERING,SAND,1,REALLY GIFTED,AM149,A K Cheam,C L Ng,133,---,2,0,,1:06.60,2.1,6,EVER BULL,AM096,B Andrews,A Ward,129,---,5,13,,1:08.80,4.1,7,LUCKY FIRST,AM137,M C Tam,C L Ng,123,---,1,20 1/4,,1:10.00,13,4,LUCKY SEVEN,AM089,K S Ho,A Chan,125,---,7,10 3/4,,1:08.50,17,5,GOLDEN WAY,AM126,J Roe,F Carr,124,---,6,11 3/4,,1:08.60,55,2,HAPPY VENTURE,AM007,C Roche,E Collingwood,123,---,3,4,,1:07.40,4.6,3,WINNING EXPERT,AM099,W Burnett,P Supple,120,---,4,10,,1:08.40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791114,HV,4,94,MAIDEN,2000,YAUMATI HANDICAP,"HK$ 40,000",NORMAL WATERING,SAND,3,CUM FASHION,AM084,P Miers,R Burns,132,---,8,13 1/2,,2:18.50,5.4,4,MALAYAN PEARL,AM124,P F Yiu,A Chan,126,---,3,15 3/4,,2:18.90,28,7,COLONIST,AM045,G Hall,B Hutchison,125,---,2,25 1/2,,2:20.80,1.9,2,HEREWARD THE WAKE,AM039,C Roche,E Collingwood,117,---,5,12,,2:18.20,6.6,8,BODY-GUARD,AM070,S M Au-Yeung,P C Kan,109,---,6,40 1/2,,2:23.70,54,1,DEVONSHIRE,AM074,Y P Chan,T C Cheng,111,---,7,0,,2:16.30,13,6,QUINTON,AM110,Y S Wong,A Chan,109,---,1,22 3/4,,2:20.30,5,5,TEA FOR US,AM112,Y K Ip,T L Lee,117,---,4,22 3/4,,2:20.20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791114,HV,5,95,Class 4,1030,SING WOO HANDICAP (SECTION 1),"HK$ 64,000",NORMAL WATERING,SAND,1,NIRVANA,AM001,P Leyshan,G Moore,137,---,5,0,,1:06.80,1.8,6,MONEY FIRST,AG022,L Fox,M K Tam,135,---,7,9 1/2,,1:08.50,14,3,PRINCE LUCKY,F013,Y Y Choy,P M Chu,126,---,2,5,,1:07.80,8.1,5,MISTY MUSIC,Z129,P H Chan,G Smyth,124,---,1,9 1/2,,1:08.50,59,8,NEW GEM,AM239,W Hartack,P C Kan,128,---,8,20,,1:10.20,7.2,2,LIONEL,Z102,R Setches,T L Lee,126,---,6,3,,1:07.30,6.9,7,CARRINGTON,Z074,P F Yiu,A Chan,122,---,3,15,,1:09.40,26,4,BANCO,AM198,B Andrews,A Ward,119,---,4,7,,1:08.10,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791114,HV,6,96,Class 4,1575,BLUE POOL HANDICAP (SECTION 1),"HK$ 64,000",NORMAL WATERING,SAND,6,SILVER TOWN,Z077,S Morris,F Carr,132,---,4,9,,1:47.00,4,2,BUDAPEST BOY,AK121,J Tandari,A Chan,133,---,1,1 1/2,,1:45.60,23,7,SUPER CHANCE,Z080,W Burnett,G Sofronoff,132,---,6,14 1/2,,1:48.00,10,1,WEI WEI,AK094,A K Cheam,C L Ng,124,---,5,0,,1:45.40,7.8,8,YEANDLEY,Z118,G Hall,G Moore,124,---,8,15 3/4,,1:48.30,7.1,5,GOLD STAR,AL086,J Bleasdale,P C Kan,123,---,3,7 3/4,,1:46.80,6.4,3,TSAREVITCH,AK043,B Andrews,G Sofronoff,123,---,2,3 1/2,,1:46.00,4.1,4,MARS PIONEER,AK052,K W Lui,T C Cheng,118,---,7,6 1/2,,1:46.60,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791117,ST,1,97,Class 5,1000,HAMSPHIRE HANDICAP (SECTION 1),"HK$ 59,000",FIRM,GRASS,9,PUSH BUTTON,Z095,K S Ho,A Chan,137,---,5,4 1/4,,1:01.60,4.3,7,FIRST PRIZE,AM171,M C Tam,K H Au,133,---,10,4 1/4,,1:01.50,12,4,BAY VIEW,Z072,G W Moore,G Moore,133,---,6,2 1/2,,1:01.20,9.3,10,DAVIS SEA,AL070,L Fox,A Ward,133,---,2,4 1/4,,1:01.60,82,13,PRINCE ROYAL,AG038,G Starkey,G Smyth,133,---,1,7 1/4,,1:02.00,42,6,SPITFIRE,F042,A K Cheam,R Burns,133,---,9,4 1/4,,1:01.50,34,5,LIGHTNING,AM011,J Bleasdale,P C Kan,132,---,13,2 3/4,,1:01.20,6,11,QUARANTINE,Z126,R Setches,C Robertson,131,---,8,4 1/2,,1:01.60,8.7,2,L'ENJOLEUR,Z066,B Taylor,M K Tam,128,---,11,2,,1:01.10,25,3,TEA FOR TWO,Z096,D C Cruz,C L Ng,128,---,4,2 1/2,,1:01.20,8.9,14,TRIPLE ONE,AL024,S Morris,F Carr,121,---,7,8,,1:02.20,44,1,CHEERFUL,AL125,C C Nam,C L Ng,115,---,3,0,,1:00.80,18,8,ADIDA,AG039,K W Lui,G Sofronoff,117,---,14,4 1/4,,1:01.60,11,12,MIRACLE,Z024,P Miers,R Burns,119,---,12,5 3/4,,1:01.80,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791117,ST,2,98,Class 1,1400,NORFOLK (DIVIDED) HANDICAP (DIVISION 1),"HK$ 77,000",FIRM,GRASS,1,EVER WIN,AL092,B Andrews,A Ward,133,---,6,0,,1:22.40,2.5,6,BOLSHEVIK,AN118,B Taylor,T C Cheng,123,---,1,11,,1:24.20,6.6,3,SEVEN STARS,AM156,J Bleasdale,P C Kan,122,---,5,6,,1:23.30,5.3,2,BOLD LAD,AM168,D Brosnan,S T Wong,121,---,2,SH,,1:22.40,36,4,DOUBLE V,AK012,R Setches,T L Lee,121,---,3,6 3/4,,1:23.50,14,5,FORTUNATE WORLD,AM204,C Roche,E Collingwood,120,---,4,8 1/4,,1:23.70,3.7,7,LUCKY,AL134,W Burnett,C Robertson,120,---,7,14,,1:24.70,9.2,,GREAT WONDER,AM188,---,J H Brown,---,---,---,---,,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791117,ST,3,99,Class 5,1600,THE FAKEI CUP,"HK$ 59,000",FIRM,GRASS,10,LUCKSHARED,Z111,Y Y Choy,P M Chu,133,---,12,8 1/2,,1:40.10,23,14,MOUNT FARGO,Z019,W Hartack,P C Kan,135,---,3,15 3/4,,1:41.20,99,8,POMEGRANATE,AM134,W Burnett,P Supple,134,---,13,6 1/4,,1:39.80,11,3,WELL & TRULY,AM094,P Leyshan,J H Brown,134,---,4,SH/2,,1:39.10,20,12,YOUNG LOVER,Z021,Y P Chan,T C Cheng,129,---,1,8 1/2,,1:40.10,14,2,CHARITY FIRST,Z090,R Staples,H M Cheung,132,---,8,SH,,1:38.80,5.8,4,HEADLINER,AK136,B Andrews,G Sofronoff,132,---,14,SH/2 3/4,,1:39.20,9.2,13,JONKER,AK106,J Tandari,A Chan,129,---,9,8 3/4,,1:40.20,28,1,SMALL PARCELS,AK145,D Brosnan,M K Tam,125,---,5,0,,1:38.80,9.1,6,INVINCIBLE,AL123,G W Moore,G Moore,124,---,2,5 3/4,,1:39.60,5,5,WONDERFUL STEED,Z018,C S Shum,H M Cheung,117,---,7,4,,1:39.40,72,7,MARS STONE,AK113,P Miers,R Burns,121,---,11,5 3/4,,1:39.70,12,11,MOUNT ROYAL,AK082,A K Cheam,K H Au,120,---,10,8 1/2,,1:40.10,6.2,9,FAIR EARNING,AL028,C Roche,E Collingwood,117,---,6,6 1/2,,1:39.80,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
